date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,allergy_trend
2014-09-04,Alprazolam,N05B,97.0,13.533333333333333,191,154,256,21.0,113.0,9,26.92,83,0,56,0
2014-09-05,Alprazolam,N05B,99.0,13.933333333333334,67,349,114,15.0,117.0,9,26.92,83,0,56,0
2014-09-06,Alprazolam,N05B,96.0,14.2,302,250,260,30.0,107.0,9,26.92,83,0,56,0
2014-09-07,Alprazolam,N05B,113.0,14.766666666666667,48,334,249,9.0,104.0,9,26.92,83,0,56,0
2014-09-08,Alprazolam,N05B,109.0,14.666666666666666,146,393,133,15.0,98.0,9,26.92,83,0,56,0
2014-09-09,Alprazolam,N05B,109.0,14.366666666666667,99,63,175,17.0,94.0,9,26.92,83,0,56,0
2014-09-10,Alprazolam,N05B,119.0,14.8,69,67,23,12.0,93.0,9,26.92,83,0,56,0
2014-09-11,Alprazolam,N05B,119.0,14.6,168,226,207,15.0,85.0,9,26.92,83,0,56,0
2014-09-12,Alprazolam,N05B,113.0,14.833333333333334,104,221,263,19.0,74.0,9,26.92,83,0,56,0
2014-09-13,Alprazolam,N05B,117.0,15.1,127,24,35,20.0,68.0,9,26.92,83,0,56,0
2014-09-14,Alprazolam,N05B,107.0,15.333333333333334,43,298,243,6.0,69.0,9,26.92,83,0,56,0
2014-09-15,Alprazolam,N05B,104.0,15.033333333333333,60,134,220,9.0,70.0,9,26.92,83,0,56,0
2014-09-16,Alprazolam,N05B,98.0,14.433333333333334,50,147,20,13.0,67.0,9,26.92,83,0,56,0
2014-09-17,Alprazolam,N05B,94.0,14.633333333333333,83,375,236,11.0,70.0,9,26.92,83,0,56,0
2014-09-18,Alprazolam,N05B,93.0,14.3,46,317,255,7.0,78.0,9,26.92,83,0,56,0
2014-09-19,Alprazolam,N05B,85.0,14.1,42,119,320,8.0,92.0,9,26.92,83,0,56,0
2014-09-20,Alprazolam,N05B,74.0,14.033333333333333,95,369,95,14.0,96.0,9,26.92,83,0,56,0
2014-09-21,Alprazolam,N05B,68.0,13.966666666666667,31,175,349,7.0,95.0,9,26.92,83,0,56,0
2014-09-22,Alprazolam,N05B,69.0,13.7,54,253,83,10.0,97.0,9,26.92,83,0,56,0
2014-09-23,Alprazolam,N05B,70.0,13.866666666666667,38,220,340,10.0,97.0,9,26.92,83,0,56,0
2014-09-24,Alprazolam,N05B,67.0,13.8,107,216,76,14.0,98.0,9,26.92,83,0,56,0
2014-09-25,Alprazolam,N05B,70.0,13.566666666666666,75,299,194,15.0,94.0,9,26.92,83,0,56,0
2014-09-26,Alprazolam,N05B,78.0,13.6,89,252,257,22.0,84.0,9,26.92,83,0,56,0
2014-09-27,Alprazolam,N05B,92.0,13.866666666666667,172,114,276,18.0,78.0,9,26.92,83,0,56,0
2014-09-28,Alprazolam,N05B,96.0,13.833333333333334,33,221,227,6.0,73.0,9,26.92,83,0,56,0
2014-09-29,Alprazolam,N05B,95.0,13.433333333333334,83,28,342,12.0,74.0,9,26.92,83,0,56,0
2014-09-30,Alprazolam,N05B,97.0,13.4,114,345,149,10.0,81.0,9,26.92,83,0,56,0
2014-10-01,Alprazolam,N05B,97.0,13.3,66,215,161,15.0,83.0,10,26.92,83,0,56,0
2014-10-02,Alprazolam,N05B,98.0,13.3,37,106,296,11.0,82.0,10,26.92,83,0,56,0
2014-10-03,Alprazolam,N05B,94.0,13.433333333333334,55,85,19,12.0,94.0,10,26.92,83,0,56,0
2014-10-04,Alprazolam,N05B,84.0,13.433333333333334,100,296,293,12.0,97.0,10,26.92,83,0,56,0
2014-10-05,Alprazolam,N05B,78.0,13.133333333333333,3,385,329,1.0,103.0,10,26.92,83,0,56,0
2014-10-06,Alprazolam,N05B,73.0,12.666666666666666,93,138,280,13.0,101.0,10,26.92,83,0,56,0
2014-10-07,Alprazolam,N05B,74.0,12.1,168,382,103,17.0,91.0,10,26.92,83,0,56,0
2014-10-08,Alprazolam,N05B,81.0,12.366666666666667,107,342,204,17.0,88.0,10,26.92,83,0,56,0
2014-10-09,Alprazolam,N05B,83.0,12.433333333333334,65,87,311,10.0,87.0625,10,26.92,83,0,56,0
2014-10-10,Alprazolam,N05B,82.0,12.2,79,329,161,24.0,85.0625,10,26.92,83,0,56,0
2014-10-11,Alprazolam,N05B,94.0,12.6,92,314,231,15.0,94.0625,10,26.92,83,0,56,0
2014-10-12,Alprazolam,N05B,97.0,12.6,29,397,119,7.0,96.0625,10,26.92,83,0,56,0
2014-10-13,Alprazolam,N05B,103.0,12.2,44,125,314,11.0,110.0625,10,26.92,83,0,56,0
2014-10-14,Alprazolam,N05B,101.0,11.9,75,257,340,7.0,114.0625,10,26.92,83,0,56,0
2014-10-15,Alprazolam,N05B,91.0,11.933333333333334,57,122,164,14.0,107.0625,10,26.92,83,0,56,0
2014-10-16,Alprazolam,N05B,88.0,12.1,30,212,191,9.0625,105.0,10,26.92,83,0,56,0
2014-10-17,Alprazolam,N05B,87.0625,11.96875,199,118,108,22.0,101.0,10,26.92,83,0,56,0
2014-10-18,Alprazolam,N05B,85.0625,12.335416666666667,166,257,305,24.0,98.0,10,26.92,83,0,56,0
2014-10-19,Alprazolam,N05B,94.0625,12.902083333333334,55,40,41,9.0,95.0,10,26.92,83,0,56,0
2014-10-20,Alprazolam,N05B,96.0625,12.935416666666667,210,206,232,25.0,87.0,10,26.92,83,0,56,0
2014-10-21,Alprazolam,N05B,110.0625,13.302083333333334,107,102,208,11.0,99.0,10,26.92,83,0,56,0
2014-10-22,Alprazolam,N05B,114.0625,13.435416666666667,32,253,15,7.0,112.0,10,26.92,83,0,56,0
2014-10-23,Alprazolam,N05B,107.0625,13.335416666666667,61,59,271,7.0,116.0,10,26.92,83,0,56,0
2014-10-24,Alprazolam,N05B,105.0,13.235416666666667,171,44,304,18.0,114.0,10,26.92,83,0,56,0
2014-10-25,Alprazolam,N05B,101.0,13.36875,134,101,94,21.0,115.0,10,26.92,83,0,56,0
2014-10-26,Alprazolam,N05B,98.0,13.56875,36,381,206,6.0,112.5,10,26.92,83,0,56,0
2014-10-27,Alprazolam,N05B,95.0,13.035416666666666,93,209,56,17.0,114.5,10,26.92,83,0,56,0
2014-10-28,Alprazolam,N05B,87.0,13.002083333333333,169,38,112,23.0,106.5,10,26.92,83,0,56,0
2014-10-29,Alprazolam,N05B,99.0,13.56875,167,367,185,20.0,105.5,10,26.92,83,0,56,0
2014-10-30,Alprazolam,N05B,112.0,13.835416666666667,100,293,161,11.0,117.5,10,26.92,83,0,56,0
2014-10-31,Alprazolam,N05B,116.0,13.86875,61,58,341,16.0,133.5,10,26.92,83,0,56,0
2014-11-01,Alprazolam,N05B,114.0,13.902083333333334,77,177,272,22.0,135.5,11,26.92,83,0,56,0
2014-11-02,Alprazolam,N05B,115.0,14.26875,24,274,89,3.5,152.0,11,26.92,83,0,56,0
2014-11-03,Alprazolam,N05B,112.5,13.985416666666667,128,80,39,19.0,146.0,11,26.92,83,0,56,0
2014-11-04,Alprazolam,N05B,114.5,14.21875,77,310,97,15.0,149.0,11,26.92,83,0,56,0
2014-11-05,Alprazolam,N05B,106.5,14.685416666666667,206,184,91,19.0,146.0,11,26.92,83,0,56,0
2014-11-06,Alprazolam,N05B,105.5,14.885416666666666,88,17,187,23.0,133.0,11,26.92,83,0,56,0
2014-11-07,Alprazolam,N05B,117.5,15.085416666666667,321,209,195,32.0,121.0,11,26.92,83,0,56,0
2014-11-08,Alprazolam,N05B,133.5,15.585416666666667,118,238,89,24.0,117.0,11,26.92,83,0,56,0
2014-11-09,Alprazolam,N05B,135.5,16.052083333333332,185,211,138,20.0,110.0,11,26.92,83,0,56,0
2014-11-10,Alprazolam,N05B,152.0,15.91875,133,165,299,13.0,120.0,11,26.92,83,0,56,0
2014-11-11,Alprazolam,N05B,146.0,15.852083333333333,147,44,199,18.0,112.5,11,26.92,83,0,56,0
2014-11-12,Alprazolam,N05B,149.0,16.21875,126,295,80,16.0,113.5,11,26.92,83,0,56,0
2014-11-13,Alprazolam,N05B,146.0,16.385416666666668,40,338,209,10.0,116.5,11,26.92,83,0,56,0
2014-11-14,Alprazolam,N05B,133.0,16.485416666666666,195,206,222,20.0,112.5,11,26.92,83,0,56,0
2014-11-15,Alprazolam,N05B,121.0,16.685416666666665,140,377,48,20.0,107.5,11,26.92,83,0,56,0
2014-11-16,Alprazolam,N05B,117.0,17.05,53,120,95,13.0,105.5,11,26.92,83,0,56,0
2014-11-17,Alprazolam,N05B,110.0,16.75,156,218,58,23.0,101.5,11,26.92,83,0,56,0
2014-11-18,Alprazolam,N05B,120.0,16.716666666666665,72,366,286,10.5,109.0,11,26.92,83,0,56,0
2014-11-19,Alprazolam,N05B,112.5,16.766666666666666,86,288,254,17.0,105.0,11,26.92,83,0,56,0
2014-11-20,Alprazolam,N05B,113.5,16.5,44,208,246,13.0,101.0,11,26.92,83,0,56,0
2014-11-21,Alprazolam,N05B,116.5,16.566666666666666,116,371,22,16.0,97.0,11,26.92,83,0,56,0
2014-11-22,Alprazolam,N05B,112.5,16.866666666666667,138,376,168,15.0,98.0,11,26.92,83,0,56,0
2014-11-23,Alprazolam,N05B,107.5,17.133333333333333,94,109,336,11.0,96.0,11,26.92,83,0,56,0
2014-11-24,Alprazolam,N05B,105.5,16.9,107,29,217,19.0,96.0,11,26.92,83,0,56,0
2014-11-25,Alprazolam,N05B,101.5,16.833333333333332,148,317,299,18.0,104.0,11,26.92,83,0,56,0
2014-11-26,Alprazolam,N05B,109.0,17.233333333333334,76,47,218,13.0,114.0,11,26.92,83,0,56,0
2014-11-27,Alprazolam,N05B,105.0,17.1,74,253,347,9.0,121.0,11,26.92,83,0,56,0
2014-11-28,Alprazolam,N05B,101.0,16.633333333333333,55,303,287,12.0,124.0,11,26.92,83,0,56,0
2014-11-29,Alprazolam,N05B,97.0,16.366666666666667,111,151,145,16.0,117.0,11,26.92,83,0,56,0
2014-11-30,Alprazolam,N05B,98.0,16.533333333333335,61,141,180,9.0,114.0,11,26.92,83,0,56,0
2014-12-01,Alprazolam,N05B,96.0,16.3,154,320,49,19.0,104.0,12,26.92,83,0,56,0
2014-12-02,Alprazolam,N05B,96.0,16.2,223,285,276,26.0,90.0,12,26.92,83,0,56,0
2014-12-03,Alprazolam,N05B,104.0,16.95,252,189,300,23.0,95.0,12,26.92,83,0,56,0
2014-12-04,Alprazolam,N05B,114.0,17.083333333333332,112,211,348,16.0,100.0,12,26.92,83,0,56,0
2014-12-05,Alprazolam,N05B,121.0,17.116666666666667,120,47,34,15.0,103.0,12,26.92,83,0,56,0
2014-12-06,Alprazolam,N05B,124.0,16.983333333333334,83,58,87,9.0,105.0,12,26.92,83,0,56,0
2014-12-07,Alprazolam,N05B,117.0,16.516666666666666,54,51,52,6.0,109.0,12,26.92,83,0,56,0
2014-12-08,Alprazolam,N05B,114.0,15.65,35,32,185,9.0,114.0,12,26.92,83,0,56,0
2014-12-09,Alprazolam,N05B,104.0,15.15,42,281,178,12.0,125.0,12,26.92,83,0,56,0
2014-12-10,Alprazolam,N05B,90.0,14.883333333333333,267,262,147,28.0,114.0,12,26.92,83,0,56,0
2014-12-11,Alprazolam,N05B,95.0,15.383333333333333,247,257,32,21.0,102.0,12,26.92,83,0,56,0
2014-12-12,Alprazolam,N05B,100.0,15.483333333333333,66,206,180,18.0,84.0,12,26.92,83,0,56,0
2014-12-13,Alprazolam,N05B,103.0,15.55,77,213,227,11.0,82.0,12,26.92,83,0,56,0
2014-12-14,Alprazolam,N05B,105.0,15.583333333333334,92,112,212,10.0,78.0,12,26.92,83,0,56,0
2014-12-15,Alprazolam,N05B,109.0,15.25,61,290,198,14.0,107.0,12,26.92,83,0,56,0
2014-12-16,Alprazolam,N05B,114.0,15.05,159,350,256,23.0,97.0,12,26.92,83,0,56,0
2014-12-17,Alprazolam,N05B,125.0,15.383333333333333,82,103,143,17.0,96.0,12,26.92,83,0,56,0
2014-12-18,Alprazolam,N05B,114.0,15.183333333333334,36,97,246,9.0,103.0,12,26.92,83,0,56,0
2014-12-19,Alprazolam,N05B,102.0,15.133333333333333,0,387,136,0.0,128.0,12,26.92,83,0,56,0
2014-12-20,Alprazolam,N05B,84.0,14.566666666666666,26,371,321,9.0,145.0,12,26.92,83,0,56,0
2014-12-21,Alprazolam,N05B,82.0,14.433333333333334,18,49,350,6.0,154.0,12,26.92,83,0,56,0
2014-12-22,Alprazolam,N05B,78.0,14.1,376,167,251,43.0,116.0,12,26.92,83,0,56,0
2014-12-23,Alprazolam,N05B,107.0,15.033333333333333,98,112,312,13.0,121.0,12,26.92,83,0,56,0
2014-12-24,Alprazolam,N05B,97.0,15.1,135,11,162,16.0,119.0,12,26.92,83,0,56,0
2014-12-25,Alprazolam,N05B,96.0,15.0,165,293,190,16.0,103.0,12,26.92,83,0,56,0
2014-12-26,Alprazolam,N05B,103.0,14.933333333333334,199,44,94,25.0,91.0,12,26.92,83,0,56,0
2014-12-27,Alprazolam,N05B,128.0,15.333333333333334,195,257,209,26.0,76.0,12,26.92,83,0,56,0
2014-12-28,Alprazolam,N05B,145.0,15.9,68,377,179,15.0,65.0,12,26.92,83,0,56,0
2014-12-29,Alprazolam,N05B,154.0,16.0,44,209,80,5.0,74.0,12,26.92,83,0,56,0
2014-12-30,Alprazolam,N05B,116.0,15.633333333333333,86,223,301,18.0,69.0,12,26.92,83,0,56,0
2014-12-31,Alprazolam,N05B,121.0,15.933333333333334,40,136,292,14.0,55.0,12,26.92,83,0,56,0
2015-01-01,Alprazolam,N05B,119.0,15.766666666666667,0,50,193,0.0,68.0,1,26.92,83,0,56,0
2015-01-02,Alprazolam,N05B,103.0,14.9,107,359,350,13.0,88.0,1,26.92,83,0,56,0
2015-01-03,Alprazolam,N05B,91.0,14.566666666666666,62,234,43,11.0,91.0,1,26.92,83,0,56,0
2015-01-04,Alprazolam,N05B,76.0,14.4,31,307,119,4.0,98.0,1,26.92,83,0,56,0
2015-01-05,Alprazolam,N05B,65.0,14.033333333333333,123,83,305,14.0,102.0,1,26.92,83,0,56,0
2015-01-06,Alprazolam,N05B,74.0,14.2,74,267,77,13.0,103.0,1,26.92,83,0,56,0
2015-01-07,Alprazolam,N05B,69.0,14.433333333333334,0,319,318,0.0,123.0,1,26.92,83,0,56,0
2015-01-08,Alprazolam,N05B,55.0,14.133333333333333,90,60,51,13.0,123.0,1,26.92,83,0,56,0
2015-01-09,Alprazolam,N05B,68.0,14.166666666666666,249,284,219,33.0,106.0,1,26.92,83,0,56,0
2015-01-10,Alprazolam,N05B,88.0,14.333333333333334,113,34,230,14.0,110.0,1,26.92,83,0,56,0
2015-01-11,Alprazolam,N05B,91.0,14.1,70,114,70,11.0,115.0,1,26.92,83,0,56,0
2015-01-12,Alprazolam,N05B,98.0,13.866666666666667,148,178,227,18.0,109.0,1,26.92,83,0,56,0
2015-01-13,Alprazolam,N05B,102.0,14.1,66,345,346,14.0,119.0,1,26.92,83,0,56,0
2015-01-14,Alprazolam,N05B,103.0,14.233333333333333,155,107,107,20.0,116.0,1,26.92,83,0,56,0
2015-01-15,Alprazolam,N05B,123.0,14.433333333333334,60,219,280,13.0,122.0,1,26.92,83,0,56,0
2015-01-16,Alprazolam,N05B,123.0,14.1,88,167,171,16.0,120.0,1,26.92,83,0,56,0
2015-01-17,Alprazolam,N05B,106.0,14.066666666666666,203,327,30,18.0,133.0,1,26.92,83,0,56,0
2015-01-18,Alprazolam,N05B,110.0,14.366666666666667,121,207,110,16.0,128.0,1,26.92,83,0,56,0
2015-01-19,Alprazolam,N05B,115.0,14.9,79,121,59,12.0,131.0,1,26.92,83,0,56,0
2015-01-20,Alprazolam,N05B,109.0,15.0,109,332,258,24.0,121.0,1,26.92,83,0,56,0
2015-01-21,Alprazolam,N05B,119.0,15.6,140,274,108,17.0,122.0,1,26.92,83,0,56,0
2015-01-22,Alprazolam,N05B,116.0,14.733333333333333,98,321,31,19.0,119.0,1,26.92,83,0,56,0
2015-01-23,Alprazolam,N05B,122.0,14.933333333333334,125,14,115,14.0,124.0,1,26.92,83,0,56,0
2015-01-24,Alprazolam,N05B,120.0,14.866666666666667,354,10,280,31.0,105.0,1,26.92,83,0,56,0
2015-01-25,Alprazolam,N05B,133.0,15.366666666666667,75,203,77,11.0,101.0,1,26.92,83,0,56,0
2015-01-26,Alprazolam,N05B,128.0,14.9,128,320,72,15.0,100.0,1,26.92,83,0,56,0
2015-01-27,Alprazolam,N05B,131.0,14.533333333333333,80,398,18,14.0,104.0,1,26.92,83,0,56,0
2015-01-28,Alprazolam,N05B,121.0,14.5,166,54,298,18.0,92.0,1,26.92,83,0,56,0
2015-01-29,Alprazolam,N05B,122.0,14.933333333333334,108,330,271,16.0,88.0,1,26.92,83,0,56,0
2015-01-30,Alprazolam,N05B,119.0,14.866666666666667,87,146,327,19.0,76.0,1,26.92,83,0,56,0
2015-01-31,Alprazolam,N05B,124.0,15.033333333333333,95,155,290,12.0,73.0,1,26.92,83,0,56,0
2015-02-01,Alprazolam,N05B,105.0,15.433333333333334,40,364,17,7.0,74.0,2,26.92,83,0,56,0
2015-02-02,Alprazolam,N05B,101.0,15.233333333333333,63,353,342,14.0,68.0,2,26.92,83,0,56,0
2015-02-03,Alprazolam,N05B,100.0,15.333333333333334,158,202,184,18.0,61.0,2,26.92,83,0,56,0
2015-02-04,Alprazolam,N05B,104.0,15.8,31,96,320,6.0,71.0,2,26.92,83,0,56,0
2015-02-05,Alprazolam,N05B,92.0,15.533333333333333,97,154,336,12.0,70.0,2,26.92,83,0,56,0
2015-02-06,Alprazolam,N05B,88.0,15.5,56,210,144,7.0,74.0,2,26.92,83,0,56,0
2015-02-07,Alprazolam,N05B,76.0,15.733333333333333,48,205,263,9.0,78.0,2,26.92,83,0,56,0
2015-02-08,Alprazolam,N05B,73.0,15.6,38,18,212,8.0,77.0,2,26.92,83,0,56,0
2015-02-09,Alprazolam,N05B,74.0,14.766666666666667,69,67,105,8.0,73.0,2,26.92,83,0,56,0
2015-02-10,Alprazolam,N05B,68.0,14.566666666666666,88,391,157,11.0,65.0,2,26.92,83,0,56,0
2015-02-11,Alprazolam,N05B,61.0,14.566666666666666,89,340,35,16.0,53.0,2,26.92,83,0,56,0
2015-02-12,Alprazolam,N05B,71.0,14.5,73,145,335,11.0,44.0,2,26.92,83,0,56,0
2015-02-13,Alprazolam,N05B,70.0,14.4,77,282,199,11.0,38.0,2,26.92,83,0,56,0
2015-02-14,Alprazolam,N05B,74.0,14.1,132,93,270,13.0,34.0,2,26.92,83,0,56,0
2015-02-15,Alprazolam,N05B,78.0,14.1,45,378,129,7.0,34.0,2,26.92,83,0,56,0
2015-02-16,Alprazolam,N05B,77.0,13.8,14,390,90,4.0,39.0,2,26.92,83,0,56,0
2015-02-17,Alprazolam,N05B,73.0,13.333333333333334,31,139,276,3.0,47.0,2,26.92,83,0,56,0
2015-02-18,Alprazolam,N05B,65.0,12.9,19,168,63,4.0,51.0,2,26.92,83,0,56,0
2015-02-19,Alprazolam,N05B,53.0,12.633333333333333,9,306,178,2.0,62.0,2,26.92,83,0,56,0
2015-02-20,Alprazolam,N05B,44.0,11.9,31,48,130,5.0,58.0,2,26.92,83,0,56,0
2015-02-21,Alprazolam,N05B,38.0,11.5,60,62,299,9.0,58.0,2,26.92,83,0,56,0
2015-02-22,Alprazolam,N05B,34.0,11.166666666666666,46,369,68,7.0,54.0,2,26.92,83,0,56,0
2015-02-23,Alprazolam,N05B,34.0,10.933333333333334,68,48,37,9.0,51.0,2,26.92,83,0,56,0
2015-02-24,Alprazolam,N05B,39.0,10.2,46,297,229,11.0,54.0,2,26.92,83,0,56,0
2015-02-25,Alprazolam,N05B,47.0,10.2,52,23,78,8.0,50.0,2,26.92,83,0,56,0
2015-02-26,Alprazolam,N05B,51.0,9.966666666666667,137,326,247,13.0,39.0,2,26.92,83,0,56,0
2015-02-27,Alprazolam,N05B,62.0,9.933333333333334,4,41,206,1.0,42.0,2,26.92,83,0,56,0
2015-02-28,Alprazolam,N05B,58.0,9.366666666666667,56,186,313,9.0,33.0,2,26.92,83,0,56,0
2015-03-01,Alprazolam,N05B,58.0,9.133333333333333,8,191,223,3.0,39.0,3,26.92,83,0,56,0
2015-03-02,Alprazolam,N05B,54.0,8.6,43,100,341,6.0,43.0,3,26.92,83,0,56,0
2015-03-03,Alprazolam,N05B,51.0,8.4,139,267,154,14.0,35.0,3,26.92,83,0,56,0
2015-03-04,Alprazolam,N05B,54.0,8.633333333333333,20,10,334,4.0,40.0,3,26.92,83,0,56,0
2015-03-05,Alprazolam,N05B,50.0,8.3,10,247,110,2.0,43.0,3,26.92,83,0,56,0
2015-03-06,Alprazolam,N05B,39.0,7.766666666666667,32,283,249,4.0,50.0,3,26.92,83,0,56,0
2015-03-07,Alprazolam,N05B,42.0,7.7,0,12,72,0.0,59.0,3,26.92,83,0,56,0
2015-03-08,Alprazolam,N05B,33.0,7.3,37,336,237,9.0,53.0,3,26.92,83,0,56,0
2015-03-09,Alprazolam,N05B,39.0,7.366666666666666,54,293,194,10.0,51.0,3,26.92,83,0,56,0
2015-03-10,Alprazolam,N05B,43.0,7.4,40,223,194,6.0,54.0,3,26.92,83,0,56,0
2015-03-11,Alprazolam,N05B,35.0,7.333333333333333,49,121,274,9.0,50.0,3,26.92,83,0,56,0
2015-03-12,Alprazolam,N05B,40.0,7.366666666666666,20,352,300,5.0,52.0,3,26.92,83,0,56,0
2015-03-13,Alprazolam,N05B,43.0,7.166666666666667,71,57,204,11.0,54.0,3,26.92,83,0,56,0
2015-03-14,Alprazolam,N05B,50.0,7.0,47,90,16,9.0,49.0,3,26.92,83,0,56,0
2015-03-15,Alprazolam,N05B,59.0,6.933333333333334,13,321,283,3.0,55.0,3,26.92,83,0,56,0
2015-03-16,Alprazolam,N05B,53.0,6.666666666666667,60,84,41,8.0,52.0,3,26.92,83,0,56,0
2015-03-17,Alprazolam,N05B,51.0,6.5,84,196,107,9.0,51.0,3,26.92,83,0,56,0
2015-03-18,Alprazolam,N05B,54.0,6.566666666666666,24,314,107,5.0,56.0,3,26.92,83,0,56,0
2015-03-19,Alprazolam,N05B,50.0,6.6,54,29,238,7.0,59.0,3,26.92,83,0,56,0
2015-03-20,Alprazolam,N05B,52.0,6.733333333333333,68,39,234,13.0,49.0,3,26.92,83,0,56,0
2015-03-21,Alprazolam,N05B,54.0,7.033333333333333,47,108,32,4.0,51.0,3,26.92,83,0,56,0
2015-03-22,Alprazolam,N05B,49.0,7.1,76,186,189,9.0,49.0,3,26.92,83,0,56,0
2015-03-23,Alprazolam,N05B,55.0,7.233333333333333,43,183,210,5.0,48.0,3,26.92,83,0,56,0
2015-03-24,Alprazolam,N05B,52.0,7.1,43,217,191,8.0,45.0,3,26.92,83,0,56,0
2015-03-25,Alprazolam,N05B,51.0,7.133333333333334,39,176,63,10.0,42.0,3,26.92,83,0,56,0
2015-03-26,Alprazolam,N05B,56.0,7.166666666666667,77,134,339,10.0,35.0,3,26.92,83,0,56,0
2015-03-27,Alprazolam,N05B,59.0,7.133333333333334,16,323,189,3.0,44.0,3,26.92,83,0,56,0
2015-03-28,Alprazolam,N05B,49.0,6.966666666666667,26,175,297,6.0,45.0,3,26.92,83,0,56,0
2015-03-29,Alprazolam,N05B,51.0,6.733333333333333,41,350,59,7.0,42.0,3,26.92,83,0,56,0
2015-03-30,Alprazolam,N05B,49.0,6.933333333333334,17,386,281,4.0,42.0,3,26.92,83,0,56,0
2015-03-31,Alprazolam,N05B,48.0,6.766666666666667,30,392,329,5.0,45.0,3,26.92,83,0,56,0
2015-04-01,Alprazolam,N05B,45.0,6.833333333333333,35,133,89,7.0,49.0,4,26.92,83,0,56,0
2015-04-02,Alprazolam,N05B,42.0,6.866666666666666,15,36,248,3.0,54.0,4,26.92,83,0,56,0
2015-04-03,Alprazolam,N05B,35.0,6.5,89,316,245,12.0,47.0,4,26.92,83,0,56,0
2015-04-04,Alprazolam,N05B,44.0,6.766666666666667,54,162,65,7.0,49.0,4,26.92,83,0,56,0
2015-04-05,Alprazolam,N05B,45.0,6.933333333333334,27,160,303,4.0,45.0,4,26.92,83,0,56,0
2015-04-06,Alprazolam,N05B,42.0,6.933333333333334,25,26,268,4.0,46.0,4,26.92,83,0,56,0
2015-04-07,Alprazolam,N05B,42.0,7.066666666666666,81,105,171,8.0,43.0,4,26.92,83,0,56,0
2015-04-08,Alprazolam,N05B,45.0,7.033333333333333,54,36,85,11.0,47.0,4,26.92,83,0,56,0
2015-04-09,Alprazolam,N05B,49.0,7.066666666666666,80,36,42,8.0,46.0,4,26.92,83,0,56,0
2015-04-10,Alprazolam,N05B,54.0,7.133333333333334,24,64,247,5.0,47.0,4,26.92,83,0,56,0
2015-04-11,Alprazolam,N05B,47.0,7.0,33,291,251,9.0,39.0,4,26.92,83,0,56,0
2015-04-12,Alprazolam,N05B,49.0,7.133333333333334,0,128,340,0.0,42.0,4,26.92,83,0,56,0
2015-04-13,Alprazolam,N05B,45.0,6.766666666666667,39,274,58,5.0,50.0,4,26.92,83,0,56,0
2015-04-14,Alprazolam,N05B,46.0,6.633333333333334,42,169,42,5.0,54.0,4,26.92,83,0,56,0
2015-04-15,Alprazolam,N05B,43.0,6.7,152,119,34,15.0,42.0,4,26.92,83,0,56,0
2015-04-16,Alprazolam,N05B,47.0,6.933333333333334,60,327,91,7.0,43.0,4,26.92,83,0,56,0
2015-04-17,Alprazolam,N05B,46.0,6.866666666666666,29,129,68,6.0,42.0,4,26.92,83,0,56,0
2015-04-18,Alprazolam,N05B,47.0,6.9,5,162,63,1.0,44.0,4,26.92,83,0,56,0
2015-04-19,Alprazolam,N05B,39.0,6.7,13,288,47,3.0,46.0,4,26.92,83,0,56,0
2015-04-20,Alprazolam,N05B,42.0,6.366666666666666,74,22,348,13.0,43.0,4,26.92,83,0,56,0
2015-04-21,Alprazolam,N05B,50.0,6.666666666666667,49,287,268,9.0,41.0,4,26.92,83,0,56,0
2015-04-22,Alprazolam,N05B,54.0,6.666666666666667,25,365,80,3.0,40.0,4,26.92,83,0,56,0
2015-04-23,Alprazolam,N05B,42.0,6.6,50,101,270,8.0,39.0,4,26.92,83,0,56,0
2015-04-24,Alprazolam,N05B,43.0,6.6,38,279,309,5.0,38.0,4,26.92,83,0,56,0
2015-04-25,Alprazolam,N05B,42.0,6.433333333333334,25,19,137,3.0,41.0,4,26.92,83,0,56,0
2015-04-26,Alprazolam,N05B,44.0,6.2,35,173,297,5.0,40.0,4,26.92,83,0,56,0
2015-04-27,Alprazolam,N05B,46.0,6.266666666666667,66,352,159,10.0,35.0,4,26.92,83,0,56,0
2015-04-28,Alprazolam,N05B,43.0,6.4,31,217,61,7.0,34.0,4,26.92,83,0,56,0
2015-04-29,Alprazolam,N05B,41.0,6.4,13,226,222,2.0,43.0,4,26.92,83,0,56,0
2015-04-30,Alprazolam,N05B,40.0,6.333333333333333,59,288,69,7.0,40.0,4,26.92,83,0,56,0
2015-05-01,Alprazolam,N05B,39.0,6.4,35,307,203,4.0,44.0,5,26.92,83,0,56,0
2015-05-02,Alprazolam,N05B,38.0,6.3,33,340,219,6.0,49.0,5,26.92,83,0,56,0
2015-05-03,Alprazolam,N05B,41.0,6.4,26,28,73,4.0,48.0,5,26.92,83,0,56,0
2015-05-04,Alprazolam,N05B,40.0,6.133333333333334,37,192,120,5.0,46.0,5,26.92,83,0,56,0
2015-05-05,Alprazolam,N05B,35.0,6.066666666666666,42,346,44,6.0,53.0,5,26.92,83,0,56,0
2015-05-06,Alprazolam,N05B,34.0,6.133333333333334,101,147,170,11.0,47.0,5,26.92,83,0,56,0
