datum,atc_code,daily_sales,date,medicine_name,past_7_day_sales,past_30_day_avg_sales,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,cold_trend,dengue_trend,allergy_trend,current_stock,days_to_expiry,price_per_unit
7/20/2014,M01AB,3.0,2014-07-20,Diclofenac,32.67,4.079666666666666,28.009999999999998,7,26.869395753463767,84.79468754246251,0,82,25,61,17,98,100,150
7/21/2014,M01AB,3.0,2014-07-21,Diclofenac,33.67,3.9350000000000005,28.009999999999998,7,26.665728355561715,86.9556779643961,1,62,11,42,28,91,281,150
7/22/2014,M01AB,5.0,2014-07-22,Diclofenac,31.669999999999998,3.8350000000000004,27.009999999999998,7,26.77628457255184,87.3532916159207,1,80,26,40,23,129,224,150
7/23/2014,M01AB,2.67,2014-07-23,Diclofenac,33.33,3.8683333333333336,24.35,7,27.884347435878844,83.94677662464551,1,87,38,42,26,28,154,150
7/24/2014,M01AB,5.34,2014-07-24,Diclofenac,32.0,3.8793333333333333,22.36,7,28.511727962224967,85.48465524730727,1,57,41,75,23,27,132,150
7/25/2014,M01AB,5.0,2014-07-25,Diclofenac,35.339999999999996,3.957333333333333,20.020000000000003,7,28.41503619899503,89.23152037445914,0,79,34,71,23,85,180,150
7/26/2014,M01AB,4.0,2014-07-26,Diclofenac,31.339999999999996,3.8573333333333335,17.02,7,29.240774873554034,88.02853551982298,0,68,12,53,27,54,37,150
7/27/2014,M01AB,3.0,2014-07-27,Diclofenac,28.009999999999998,3.8906666666666667,18.02,7,28.019502837816862,87.07371462641986,0,81,44,74,31,38,284,150
7/28/2014,M01AB,2.0,2014-07-28,Diclofenac,28.009999999999998,3.8459999999999996,20.02,7,30.180301115735976,85.26571768738611,1,79,12,61,25,117,60,150
7/29/2014,M01AB,2.34,2014-07-29,Diclofenac,27.009999999999998,3.901333333333333,22.02,7,27.603014750143068,92.73054947676765,1,87,36,61,11,51,335,150
7/30/2014,M01AB,0.68,2014-07-30,Diclofenac,24.35,3.9793333333333334,21.68,7,32.08025374988443,85.48606235596205,0,66,23,67,17,84,291,150
7/31/2014,M01AB,3.0,2014-07-31,Diclofenac,22.36,3.802,27.0,7,28.93850102164751,88.75477842178522,1,83,42,44,11,116,308,150
8/1/2014,M01AB,2.0,2014-08-01,Diclofenac,20.020000000000003,3.7573333333333334,27.34,8,25.714263665375576,83.53639273577862,0,65,30,60,32,145,110,150
8/2/2014,M01AB,5.0,2014-08-02,Diclofenac,17.02,3.7239999999999998,30.36,8,25.39366125290833,85.10883787791501,0,86,19,44,18,88,93,150
8/3/2014,M01AB,5.0,2014-08-03,Diclofenac,18.02,3.8129999999999997,29.36,8,27.723708622864777,86.37282922582112,0,55,26,44,10,34,118,150
8/4/2014,M01AB,4.0,2014-08-04,Diclofenac,20.02,3.8350000000000004,28.36,8,26.664805822011225,80.88923023237635,0,51,16,62,10,73,63,150
8/5/2014,M01AB,2.0,2014-08-05,Diclofenac,22.02,3.857,32.36,8,28.07100074113814,84.98015126753954,0,54,36,42,31,71,109,150
8/6/2014,M01AB,6.0,2014-08-06,Diclofenac,21.68,3.7903333333333338,30.36,8,27.709856436860317,88.57218594693954,1,68,40,42,11,119,354,150
8/7/2014,M01AB,3.34,2014-08-07,Diclofenac,27.0,3.923666666666667,25.7,8,26.890756631014693,90.284505680476,0,50,43,48,24,24,261,150
8/8/2014,M01AB,5.02,2014-08-08,Diclofenac,27.34,3.8236666666666665,26.36,8,25.729809422897393,84.6099580802346,1,87,33,48,13,115,267,150
8/9/2014,M01AB,4.0,2014-08-09,Diclofenac,30.36,3.8909999999999996,25.68,8,24.7277291629712,85.12504362165073,0,74,19,65,13,14,259,150
8/10/2014,M01AB,4.0,2014-08-10,Diclofenac,29.36,3.9466666666666668,29.68,8,26.330227571899467,91.6339990858046,1,65,37,50,26,70,275,150
8/11/2014,M01AB,8.0,2014-08-11,Diclofenac,28.36,4.013333333333334,26.02,8,28.28459819148521,88.40477284479759,1,79,42,80,26,73,99,150
8/12/2014,M01AB,0.0,2014-08-12,Diclofenac,32.36,4.002,22.36,8,27.321140616195304,83.14814629223434,0,79,22,71,27,22,35,150
8/13/2014,M01AB,1.34,2014-08-13,Diclofenac,30.36,3.9353333333333333,33.7,8,25.131391831932017,83.14304964734163,0,59,38,58,17,124,363,150
8/14/2014,M01AB,4.0,2014-08-14,Diclofenac,25.7,3.813333333333333,37.699999999999996,8,27.259771388776773,87.8696483853618,0,89,36,68,17,107,279,150
8/15/2014,M01AB,4.34,2014-08-15,Diclofenac,26.36,3.8353333333333333,36.7,8,27.577976069593255,81.9668886098628,1,73,20,61,29,48,198,150
8/16/2014,M01AB,8.0,2014-08-16,Diclofenac,25.68,3.8466666666666667,38.7,8,25.6742138456983,88.26318025401656,0,70,19,46,31,122,260,150
8/17/2014,M01AB,0.34,2014-08-17,Diclofenac,29.68,4.046666666666667,33.7,8,27.230587658918292,86.00289989125302,1,88,38,68,33,95,281,150
8/18/2014,M01AB,4.34,2014-08-18,Diclofenac,26.02,3.7580000000000005,36.36,8,27.087313077669,86.55316229208121,1,64,23,53,13,80,178,150
8/19/2014,M01AB,11.34,2014-08-19,Diclofenac,22.36,3.658333333333333,36.03,8,25.285544553254066,84.22979858955983,0,54,30,56,23,109,301,150
8/20/2014,M01AB,5.34,2014-08-20,Diclofenac,33.7,3.936333333333333,27.03,8,27.536681040522424,83.11052558726077,0,85,34,78,24,128,311,150
8/21/2014,M01AB,3.0,2014-08-21,Diclofenac,37.699999999999996,4.014333333333333,25.03,8,27.841176789552353,89.38597849260496,1,71,16,51,16,14,222,150
8/22/2014,M01AB,6.34,2014-08-22,Diclofenac,36.7,3.947666666666666,24.369999999999997,8,28.624576864762915,84.25978815833957,1,57,24,66,17,110,286,150
8/23/2014,M01AB,3.0,2014-08-23,Diclofenac,38.7,4.069999999999999,24.369999999999997,8,28.580703078052355,83.76719477027841,0,80,17,48,26,29,162,150
8/24/2014,M01AB,3.0,2014-08-24,Diclofenac,33.7,3.992,25.05,8,24.933495948064362,84.75958879636057,0,50,31,52,32,89,106,150
8/25/2014,M01AB,4.01,2014-08-25,Diclofenac,36.36,3.9253333333333336,22.05,8,25.593262440127315,85.57906639815383,1,69,22,42,24,139,216,150
8/26/2014,M01AB,2.34,2014-08-26,Diclofenac,36.03,3.9256666666666664,21.38,8,27.77255290081299,81.90752461984165,0,77,34,55,22,93,262,150
8/27/2014,M01AB,3.34,2014-08-27,Diclofenac,27.03,3.9036666666666666,21.38,8,27.770678926368312,83.30538551737926,0,80,37,72,28,134,360,150
8/28/2014,M01AB,2.34,2014-08-28,Diclofenac,25.03,3.9483333333333333,25.04,8,27.77257152945907,83.14590377828182,1,73,25,44,30,53,204,150
8/29/2014,M01AB,6.34,2014-08-29,Diclofenac,24.369999999999997,3.9483333333333333,28.380000000000003,8,32.77909723598208,87.53584091382055,1,56,16,62,20,12,177,150
8/30/2014,M01AB,3.68,2014-08-30,Diclofenac,24.369999999999997,4.137,26.04,8,27.856335766039752,82.34211229600034,1,51,15,78,22,79,213,150
8/31/2014,M01AB,0.0,2014-08-31,Diclofenac,25.05,4.159666666666666,27.699999999999996,8,28.7033484602709,79.73269642672584,0,58,24,74,24,29,105,150
9/1/2014,M01AB,3.34,2014-09-01,Diclofenac,22.05,4.093,29.699999999999996,9,29.431002645239804,74.09871631128154,1,68,44,54,14,115,355,150
9/2/2014,M01AB,2.34,2014-09-02,Diclofenac,21.38,4.0376666666666665,27.36,9,28.977086876958698,75.58885959597285,0,74,11,76,10,18,182,150
9/3/2014,M01AB,7.0,2014-09-03,Diclofenac,21.38,3.9489999999999994,31.36,9,27.527096133039482,84.08461460854433,0,72,21,55,17,13,343,150
9/4/2014,M01AB,5.68,2014-09-04,Diclofenac,25.04,4.049,28.699999999999996,9,29.138453830739902,80.04861979845215,0,59,23,44,31,37,363,150
9/5/2014,M01AB,4.0,2014-09-05,Diclofenac,28.380000000000003,4.171666666666667,23.019999999999996,9,26.840762178193643,81.5037472604216,1,72,11,79,25,149,335,150
9/6/2014,M01AB,5.34,2014-09-06,Diclofenac,26.04,4.105,21.7,9,27.644772089889987,81.60946318136399,1,82,43,55,17,37,362,150
9/7/2014,M01AB,2.0,2014-09-07,Diclofenac,27.699999999999996,4.171666666666667,19.36,9,27.271954678256346,80.16855175517696,0,68,37,43,10,110,325,150
9/8/2014,M01AB,1.0,2014-09-08,Diclofenac,29.699999999999996,4.071,18.7,9,28.122811209079483,79.77565611004607,0,83,14,48,12,126,96,150
9/9/2014,M01AB,6.34,2014-09-09,Diclofenac,27.36,3.9709999999999996,19.040000000000003,9,31.47198785001026,83.13357928945442,1,86,44,52,12,130,74,150
9/10/2014,M01AB,4.34,2014-09-10,Diclofenac,31.36,4.0489999999999995,16.7,9,25.19910221111238,80.43798774293792,1,52,25,62,12,83,359,150
9/11/2014,M01AB,0.0,2014-09-11,Diclofenac,28.699999999999996,3.927,14.7,9,29.02939028556177,84.19729243779024,0,56,44,43,20,46,150,150
9/12/2014,M01AB,2.68,2014-09-12,Diclofenac,23.019999999999996,3.927,17.7,9,25.58092619321552,81.8624898358696,1,50,14,63,18,83,282,150
9/13/2014,M01AB,3.0,2014-09-13,Diclofenac,21.7,3.9716666666666667,17.02,9,27.29210220131585,78.14661117955691,0,85,22,68,13,146,218,150
9/14/2014,M01AB,1.34,2014-09-14,Diclofenac,19.36,3.9383333333333335,18.36,9,29.63342589545105,78.50859792839019,1,50,10,70,20,57,218,150
9/15/2014,M01AB,1.34,2014-09-15,Diclofenac,18.7,3.838333333333333,18.02,9,28.096420028643195,77.81760558063716,0,79,38,50,15,80,48,150
9/16/2014,M01AB,4.0,2014-09-16,Diclofenac,19.040000000000003,3.616333333333333,20.02,9,26.38338283310604,83.65264406585214,1,81,11,41,27,53,257,150
9/17/2014,M01AB,2.34,2014-09-17,Diclofenac,16.7,3.738333333333333,19.02,9,26.927044436110048,78.78484714116334,0,68,26,70,23,74,340,150
9/18/2014,M01AB,3.0,2014-09-18,Diclofenac,14.7,3.671666666666667,22.68,9,29.019396623402013,77.6045816096011,1,59,33,52,20,39,241,150
9/19/2014,M01AB,2.0,2014-09-19,Diclofenac,17.7,3.393666666666667,24.36,9,26.904450052424295,80.95933412338046,1,82,27,70,23,31,261,150
9/20/2014,M01AB,4.34,2014-09-20,Diclofenac,17.02,3.2823333333333333,26.36,9,28.324687884372963,79.70849868088249,1,53,17,63,33,95,85,150
9/21/2014,M01AB,1.0,2014-09-21,Diclofenac,18.36,3.327,26.02,9,28.068357759855722,80.88370553772549,0,69,37,50,30,45,221,150
9/22/2014,M01AB,3.34,2014-09-22,Diclofenac,18.02,3.149,25.36,9,27.022599478591275,85.66944171168153,1,64,13,51,33,45,253,150
9/23/2014,M01AB,3.0,2014-09-23,Diclofenac,20.02,3.160333333333333,29.02,9,31.21591613398799,82.73921241778658,1,79,27,53,16,141,267,150
9/24/2014,M01AB,6.0,2014-09-24,Diclofenac,19.02,3.160333333333333,36.019999999999996,9,28.950878533477017,80.08103166290572,0,56,17,63,12,60,189,150
9/25/2014,M01AB,4.68,2014-09-25,Diclofenac,22.68,3.2266666666666666,32.36,9,24.962286120013587,75.77472984738198,1,87,29,81,23,136,91,150
9/26/2014,M01AB,4.0,2014-09-26,Diclofenac,24.36,3.304666666666667,29.68,9,28.27968147215414,78.50011250837409,1,67,44,74,29,144,124,150
9/27/2014,M01AB,4.0,2014-09-27,Diclofenac,26.36,3.3266666666666667,30.009999999999998,9,27.00732030284742,82.1331383076359,0,79,26,46,25,82,195,150
9/28/2014,M01AB,0.34,2014-09-28,Diclofenac,26.02,3.3819999999999997,30.689999999999998,9,29.278650002194336,76.48687688101455,0,57,20,57,22,141,130,150
9/29/2014,M01AB,7.0,2014-09-29,Diclofenac,25.36,3.1820000000000004,32.35,9,26.81121889235095,86.42291088899105,1,70,44,66,28,60,195,150
9/30/2014,M01AB,10.0,2014-09-30,Diclofenac,29.02,3.292666666666667,30.689999999999998,9,27.827895337799653,80.04324968790665,0,56,27,65,30,96,196,150
10/1/2014,M01AB,2.34,2014-10-01,Diclofenac,36.019999999999996,3.626,23.689999999999998,10,30.757480918470687,70.14654517962846,0,27,29,54,52,139,209,150
10/2/2014,M01AB,2.0,2014-10-02,Diclofenac,32.36,3.5926666666666667,25.03,10,31.298632791255184,68.00006442112607,0,14,13,74,79,132,145,150
10/3/2014,M01AB,4.33,2014-10-03,Diclofenac,29.68,3.5813333333333333,24.03,10,28.199555389416336,71.49021327032716,0,29,35,58,58,63,321,150
10/4/2014,M01AB,4.68,2014-10-04,Diclofenac,30.009999999999998,3.4923333333333337,24.04,10,29.498248146238577,66.5259945804333,0,15,22,45,74,129,34,150
10/5/2014,M01AB,2.0,2014-10-05,Diclofenac,30.689999999999998,3.459,22.700000000000003,10,29.287582033258566,76.49467776730437,0,10,30,82,70,117,349,150
10/6/2014,M01AB,5.34,2014-10-06,Diclofenac,32.35,3.392333333333333,23.700000000000003,10,29.020006151139434,73.95205391395604,0,26,33,77,58,129,57,150
10/7/2014,M01AB,3.0,2014-10-07,Diclofenac,30.689999999999998,3.392333333333333,20.04,10,32.648181360421646,72.95288933559114,0,27,40,81,79,65,287,150
10/8/2014,M01AB,3.68,2014-10-08,Diclofenac,23.689999999999998,3.4256666666666664,20.04,10,30.607472566441434,65.82871298263058,0,13,28,67,66,57,276,150
10/9/2014,M01AB,1.0,2014-10-09,Diclofenac,25.03,3.5149999999999997,17.689999999999998,10,28.108674068497432,70.61623981137325,0,26,42,43,53,81,169,150
10/10/2014,M01AB,4.34,2014-10-10,Diclofenac,24.03,3.337,23.464999999999996,10,31.376792920582165,73.62725919404201,0,22,44,75,64,143,352,150
10/11/2014,M01AB,3.34,2014-10-11,Diclofenac,24.04,3.337,22.125,10,33.18323429551895,71.77931619807322,0,14,32,80,50,77,180,150
10/12/2014,M01AB,3.0,2014-10-12,Diclofenac,22.700000000000003,3.4483333333333333,22.784999999999997,10,31.54869789082672,66.99367268609868,0,31,15,54,64,148,304,150
10/13/2014,M01AB,1.68,2014-10-13,Diclofenac,23.700000000000003,3.459,23.115,10,27.72094505106898,68.04971873407403,0,35,35,44,74,100,189,150
10/14/2014,M01AB,3.0,2014-10-14,Diclofenac,20.04,3.4149999999999996,24.775,10,29.273648890700624,68.64419158598203,0,13,10,48,57,56,241,150
10/15/2014,M01AB,1.33,2014-10-15,Diclofenac,20.04,3.4703333333333335,24.115,10,31.900366723779936,68.18968649653418,0,32,21,63,79,53,118,150
10/16/2014,M01AB,6.775,2014-10-16,Diclofenac,17.689999999999998,3.4699999999999998,26.115000000000002,10,28.93849580157183,74.58633650713092,0,14,19,49,62,123,225,150
10/17/2014,M01AB,3.0,2014-10-17,Diclofenac,23.464999999999996,3.5625,20.680000000000003,10,30.66572914221934,64.23696058353023,0,18,35,73,77,36,303,150
10/18/2014,M01AB,4.0,2014-10-18,Diclofenac,22.125,3.5845,21.349999999999998,10,31.161951080144004,71.9677574189765,0,22,36,77,74,59,274,150
10/19/2014,M01AB,3.33,2014-10-19,Diclofenac,22.784999999999997,3.617833333333333,19.68,10,28.609604292632877,66.12308987521465,0,39,36,49,73,24,124,150
10/20/2014,M01AB,3.34,2014-10-20,Diclofenac,23.115,3.6621666666666663,19.689999999999998,10,29.9107119659073,67.11624553764679,0,18,10,69,74,85,351,150
10/21/2014,M01AB,2.34,2014-10-21,Diclofenac,24.775,3.628833333333333,24.689999999999998,10,25.138098989896392,63.970799899393846,0,13,23,56,59,61,182,150
10/22/2014,M01AB,3.33,2014-10-22,Diclofenac,24.115,3.6734999999999998,26.35,10,28.463418537998564,68.3528367065234,0,35,23,41,72,62,268,150
10/23/2014,M01AB,1.34,2014-10-23,Diclofenac,26.115000000000002,3.673166666666667,28.020000000000003,10,29.62114777291026,74.53219495461764,0,23,41,64,66,56,296,150
10/24/2014,M01AB,3.67,2014-10-24,Diclofenac,20.680000000000003,3.617833333333334,26.68,10,28.128325227052727,70.79447272739434,0,31,41,71,60,37,191,150
10/25/2014,M01AB,2.33,2014-10-25,Diclofenac,21.349999999999998,3.540166666666667,25.009999999999998,10,32.44861695589745,66.40491535900271,0,11,28,70,60,117,301,150
10/26/2014,M01AB,3.34,2014-10-26,Diclofenac,19.68,3.4618333333333333,25.01,10,27.85478793305905,73.05144302313794,0,27,17,43,77,62,96,150
10/27/2014,M01AB,8.34,2014-10-27,Diclofenac,19.689999999999998,3.439833333333333,25.67,10,29.339933269954525,73.69391279070605,0,28,44,45,53,146,264,150
10/28/2014,M01AB,4.0,2014-10-28,Diclofenac,24.689999999999998,3.5845,24.33,10,30.196110865929136,70.31213944311726,0,35,23,77,50,100,337,150
10/29/2014,M01AB,5.0,2014-10-29,Diclofenac,26.35,3.7064999999999997,26.659999999999997,10,32.161909933599176,76.10424747445776,0,11,14,69,51,49,36,150
10/30/2014,M01AB,0.0,2014-10-30,Diclofenac,28.020000000000003,3.6398333333333333,21.659999999999997,10,27.84620677323084,72.46469237387385,0,18,40,72,63,119,67,150
10/31/2014,M01AB,2.0,2014-10-31,Diclofenac,26.68,3.3064999999999998,27.659999999999997,10,31.74474562823244,72.04795752187776,0,23,41,73,51,45,19,150
11/1/2014,M01AB,2.33,2014-11-01,Diclofenac,25.009999999999998,3.2951666666666664,31.659999999999997,11,26.01534959152938,57.58986387850113,0,87,84,11,77,148,247,150
11/2/2014,M01AB,4.0,2014-11-02,Diclofenac,25.01,3.3061666666666665,41.33,11,24.527737023428074,61.882195456864025,0,56,89,2,51,107,321,150
11/3/2014,M01AB,7.0,2014-11-03,Diclofenac,25.67,3.2951666666666664,40.67,11,26.693155211394906,60.65037383281348,0,60,70,19,64,29,66,150
11/4/2014,M01AB,6.33,2014-11-04,Diclofenac,24.33,3.3725,34.67,11,26.298589543360205,61.55948700801308,0,82,67,5,71,24,140,150
11/5/2014,M01AB,0.0,2014-11-05,Diclofenac,26.659999999999997,3.516833333333333,36.34,11,25.099674684261807,57.94624314257601,0,52,87,7,63,60,98,150
11/6/2014,M01AB,6.0,2014-11-06,Diclofenac,21.659999999999997,3.338833333333333,39.34,11,26.104703127485028,60.38429665307696,0,71,71,5,68,111,30,150
11/7/2014,M01AB,6.0,2014-11-07,Diclofenac,27.659999999999997,3.438833333333333,41.34,11,25.42202960470736,57.54941549935513,0,62,93,17,51,60,339,150
11/8/2014,M01AB,12.0,2014-11-08,Diclofenac,31.659999999999997,3.5161666666666664,40.68,11,26.170276017876873,53.558603700101905,0,78,90,5,69,141,177,150
11/9/2014,M01AB,3.34,2014-11-09,Diclofenac,41.33,3.882833333333333,33.010000000000005,11,26.99319601178157,62.99491370573515,0,55,80,17,54,66,121,150
11/10/2014,M01AB,1.0,2014-11-10,Diclofenac,40.67,3.8495,31.669999999999998,11,28.37902522421803,55.492833054931445,0,88,75,0,58,125,292,150
11/11/2014,M01AB,8.0,2014-11-11,Diclofenac,34.67,3.7715,39.67,11,24.143276751759725,60.32155939434725,0,77,83,7,70,141,105,150
11/12/2014,M01AB,3.0,2014-11-12,Diclofenac,36.34,3.9381666666666666,34.34,11,29.1995500619844,60.99900638834712,0,64,81,16,76,75,136,150
11/13/2014,M01AB,8.0,2014-11-13,Diclofenac,39.34,3.9821666666666666,32.68,11,23.071868300716247,60.97968904758916,0,73,72,11,71,137,146,150
11/14/2014,M01AB,5.34,2014-11-14,Diclofenac,41.34,4.148833333333333,28.68,11,25.772322357446626,59.15076277920525,0,75,68,0,69,101,328,150
11/15/2014,M01AB,4.33,2014-11-15,Diclofenac,40.68,4.2825,24.68,11,26.882475809726863,60.81363442583992,0,50,67,2,55,111,171,150
11/16/2014,M01AB,2.0,2014-11-16,Diclofenac,33.010000000000005,4.201,26.35,11,26.42148780160255,61.41290120935549,0,75,82,16,55,139,124,150
11/17/2014,M01AB,9.0,2014-11-17,Diclofenac,31.669999999999998,4.167666666666666,28.35,11,25.065950720269107,62.20489444725595,0,80,69,5,63,145,36,150
11/18/2014,M01AB,2.67,2014-11-18,Diclofenac,39.67,4.334333333333333,23.35,11,25.687816624464087,65.20032401815278,0,72,76,14,54,27,66,150
11/19/2014,M01AB,1.34,2014-11-19,Diclofenac,34.34,4.312333333333333,26.04,11,25.26049859801175,60.70258245449462,0,81,88,7,57,122,50,150
11/20/2014,M01AB,4.0,2014-11-20,Diclofenac,32.68,4.245666666666667,27.7,11,25.115952864583683,60.192146535053105,0,50,61,3,76,56,148,150
11/21/2014,M01AB,1.34,2014-11-21,Diclofenac,28.68,4.301,30.700000000000003,11,27.274403145531537,57.27981310394972,0,67,70,4,72,116,72,150
11/22/2014,M01AB,6.0,2014-11-22,Diclofenac,24.68,4.234666666666667,32.379999999999995,11,26.53552322894757,61.30783897169801,0,66,67,12,67,82,212,150
11/23/2014,M01AB,4.0,2014-11-23,Diclofenac,26.35,4.39,29.38,11,24.96063560710902,62.0021493094217,0,77,80,12,55,54,69,150
11/24/2014,M01AB,4.0,2014-11-24,Diclofenac,28.35,4.401,31.060000000000002,11,27.349399813149876,59.42309044715512,0,50,92,8,59,105,76,150
11/25/2014,M01AB,5.36,2014-11-25,Diclofenac,23.35,4.456666666666666,31.400000000000002,11,26.460949281314914,61.63383751255211,0,85,66,0,60,68,138,150
11/26/2014,M01AB,3.0,2014-11-26,Diclofenac,26.04,4.524,33.03,11,27.21929317825844,59.122451419351975,0,54,84,8,75,84,73,150
11/27/2014,M01AB,7.0,2014-11-27,Diclofenac,27.7,4.346,34.03,11,26.944443262885418,62.012977956266774,0,54,68,9,54,104,204,150
11/28/2014,M01AB,3.02,2014-11-28,Diclofenac,30.700000000000003,4.446,30.03,11,24.75650748361689,62.73780694208923,0,51,86,14,69,140,235,150
11/29/2014,M01AB,3.0,2014-11-29,Diclofenac,32.379999999999995,4.38,29.03,11,25.159728439704544,62.69588360019146,0,60,69,18,75,21,155,150
11/30/2014,M01AB,5.68,2014-11-30,Diclofenac,29.38,4.48,29.37,11,27.12094040768489,60.3535329784239,0,84,85,8,51,86,322,150
12/1/2014,M01AB,4.34,2014-12-01,Diclofenac,31.060000000000002,4.602666666666667,28.689999999999998,12,23.915555398150197,51.88009554514885,0,79,86,8,19,30,280,150
12/2/2014,M01AB,6.99,2014-12-02,Diclofenac,31.400000000000002,4.669666666666666,25.35,12,22.96864760905378,53.16426084207454,0,81,81,15,29,147,342,150
12/3/2014,M01AB,4.0,2014-12-03,Diclofenac,33.03,4.769333333333333,19.36,12,23.17599107496317,56.78547197165418,0,57,79,15,33,26,217,150
12/4/2014,M01AB,3.0,2014-12-04,Diclofenac,34.03,4.6693333333333324,18.7,12,24.916497343682636,62.34643691722068,0,51,85,11,25,16,223,150
12/5/2014,M01AB,2.02,2014-12-05,Diclofenac,30.03,4.558333333333334,18.04,12,22.112642916746253,53.977837685403756,0,85,88,6,31,15,347,150
12/6/2014,M01AB,3.34,2014-12-06,Diclofenac,29.03,4.625666666666667,22.36,12,23.820646071755057,56.36751303516442,0,88,72,17,15,115,252,150
12/7/2014,M01AB,5.0,2014-12-07,Diclofenac,29.37,4.537000000000001,20.02,12,22.69671102134916,53.33184232756179,0,74,66,15,12,60,185,150
12/8/2014,M01AB,1.0,2014-12-08,Diclofenac,28.689999999999998,4.503666666666667,25.02,12,22.67347819515917,52.0780988672527,0,68,70,14,19,107,326,150
12/9/2014,M01AB,1.0,2014-12-09,Diclofenac,25.35,4.137,29.36,12,24.648165277980787,52.97105240926791,0,56,62,6,26,83,295,150
12/10/2014,M01AB,3.34,2014-12-10,Diclofenac,19.36,4.059,34.7,12,24.238124523482046,48.75258406989199,0,89,94,5,25,80,336,150
12/11/2014,M01AB,2.34,2014-12-11,Diclofenac,18.7,4.137,34.36,12,24.220264454000958,59.06030518872325,0,63,60,15,20,90,15,150
12/12/2014,M01AB,6.34,2014-12-12,Diclofenac,18.04,3.9483333333333333,37.019999999999996,12,24.958218210731495,48.30960924125616,0,53,60,18,14,142,111,150
12/13/2014,M01AB,1.0,2014-12-13,Diclofenac,22.36,4.059666666666667,30.68,12,23.03150576244914,54.2085153087981,0,82,92,18,34,87,198,150
12/14/2014,M01AB,10.0,2014-12-14,Diclofenac,20.02,3.8263333333333334,30.68,12,24.022929456942446,51.46561631394984,0,86,85,18,25,111,311,150
12/15/2014,M01AB,5.34,2014-12-15,Diclofenac,25.02,3.981666666666667,25.009999999999998,12,22.534599865109815,52.34685935391339,0,79,62,8,27,118,236,150
12/16/2014,M01AB,6.34,2014-12-16,Diclofenac,29.36,4.015333333333333,23.009999999999998,12,23.486249528732664,59.129567979216006,0,69,83,12,10,106,270,150
12/17/2014,M01AB,3.0,2014-12-17,Diclofenac,34.7,4.16,27.17,12,22.804785418448475,55.60320097009418,0,63,94,2,13,149,164,150
12/18/2014,M01AB,5.0,2014-12-18,Diclofenac,34.36,3.96,25.17,12,23.145493947489076,52.1038115224549,0,76,75,10,14,80,131,150
